,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
14,Bahia,Goleiro,Mateus Claus,8.05,0.39,0.0,4.5,2,2,,,,,,,,,,,,,3.0,,,,,3.0,,,90590,265,1,0.0
15,Atlético-GO,Meia,Willian Maranhão,3.59,-0.73,-0.3,0.95,2,2,,,,,,2.0,,,3.0,,,,,3.0,,,1.0,,4.0,,87262,373,4,0.0
16,Juventude,Atacante,Matheus Peixoto,11.77,1.05,2.0,6.7,2,2,,,,,1.0,4.0,,,3.0,,,,,,,,,,1.0,,87098,286,5,0.0
17,Fluminense,Técnico,Roger Machado ,8.08,1.07,4.45,4.26,2,2,,,,,,,,,,,,,,,,,,,,,79437,266,6,0.0
18,Fluminense,Atacante,Caio Paulista,8.97,0.62,2.0,5.0,2,2,,,,1.0,,2.0,,,2.0,,,,,,,,,,2.0,,102318,266,5,2.0
19,Fluminense,Lateral,Egídio,11.84,2.37,8.1,6.85,2,2,,,,1.0,,2.0,,,6.0,,1.0,,,3.0,,,,,3.0,,42145,266,2,0.0
20,Bragantino,Zagueiro,Léo Ortiz,7.09,0.13,1.6,3.3,2,2,,,,,,,,,4.0,,,,,2.0,,,,,,,97867,280,3,0.0
21,Juventude,Meia,Guilherme Castilho,5.12,0.46,1.7,2.7,2,2,,,,,,4.0,,,8.0,,,,,1.0,,,,,1.0,,101798,286,4,0.0
22,Fluminense,Meia,Gabriel Teixeira,8.37,3.98,10.0,6.65,2,2,1.0,,,,,3.0,,,,,,,,1.0,,,,,1.0,,110760,266,4,0.0
23,Palmeiras,Zagueiro,Luan,4.09,-0.02,2.1,1.5,2,2,,,,,,1.0,,,4.0,,,,,2.0,,,,,,,80692,275,3,0.0
24,Bahia,Meia,Rodriguinho,3.9,-0.67,-0.1,0.07,3,3,,,,1.0,,2.0,,,13.0,,,,,,,,,,2.0,,61033,265,4,0.0
25,Santos,Lateral,Felipe Jonatan,8.88,2.09,8.0,3.2,3,3,,,,,,3.0,,,10.0,,1.0,,,3.0,,,,,1.0,,101708,277,2,0.0
26,Palmeiras,Goleiro,Jailson,3.94,0.22,2.0,2.0,2,3,,,,,,,,,,,,,3.0,,,,,1.0,,,72290,275,1,0.0
27,Internacional,Meia,Patrick,7.36,0.93,4.8,1.27,3,3,,,,,,4.0,,,2.0,,,,,4.0,,,,,2.0,,83433,285,4,0.0
28,Flamengo,Lateral,Filipe Luís,7.19,1.83,7.8,5.25,2,3,,,,,,1.0,,,7.0,,1.0,,,4.0,,,,,2.0,,38750,262,2,0.0
29,Fortaleza,Zagueiro,Marcelo Benevenuto,5.51,1.5,5.5,2.3,3,3,,,,,,1.0,,,,,1.0,,,1.0,,,,,2.0,,95638,356,3,0.0
30,Santos,Atacante,Marinho,18.08,-0.08,10.4,5.3,3,3,,,,,1.0,1.0,,,6.0,,,,,5.0,,,,,1.0,,68952,277,5,10.4
31,Santos,Técnico,Fernando Diniz,5.9,0.94,4.4,3.05,3,3,,,,,,,,,,,,,,,,,,,,,72391,277,6,0.0
32,Santos,Zagueiro,Luan Peres,4.54,0.4,2.2,0.5,3,3,,,,,,1.0,,,8.0,,1.0,,,,,,1.0,,1.0,,84847,277,3,0.0
33,Santos,Atacante,Kaio Jorge,7.55,-0.89,0.8,3.9,3,3,,,,,3.0,,,,6.0,,,,,,,,,,2.0,,103445,277,5,0.0
34,Flamengo,Atacante,Bruno Henrique,18.93,0.41,9.1,9.85,2,3,1.0,,,1.0,,2.0,,1.0,11.0,,,,,1.0,,,,,1.0,,90285,262,5,0.0
35,Santos,Meia,Jean Mota,8.98,-1.98,-1.9,4.8,3,3,,,,1.0,,1.0,,,11.0,,,,,1.0,,,1.0,,3.0,,78548,277,4,0.0
36,Grêmio,Atacante,Ferreira,9.05,0.67,5.0,2.85,2,4,,,,1.0,1.0,2.0,,,10.0,,,,,3.0,,,,,,,101290,284,5,0.0
37,São Paulo,Técnico,Hernán Crespo,9.3,0.2,3.14,2.58,4,4,,,,,,,,,,,,,,,,,,,,,103912,276,6,0.0
38,Grêmio,Zagueiro,Pedro Geromel,7.15,0.25,3.2,0.8,3,4,,,,,,,,,3.0,,,,,4.0,,,,,1.0,,80853,284,3,0.0
39,Palmeiras,Lateral,Victor Luis,6.78,1.3,6.8,3.42,4,4,,,,1.0,,,,,9.0,,1.0,,,2.0,,,,,1.0,,86410,275,2,0.0
40,São Paulo,Zagueiro,Bruno Alves,8.8,1.99,7.0,2.1,4,4,,,1.0,,,2.0,,,,,,,,3.0,,,,,,,73620,276,3,0.0
41,Palmeiras,Meia,Raphael Veiga,11.66,-0.47,8.8,4.23,4,4,,,,,3.0,,,,5.0,,,,,3.0,,,,,1.0,,94509,275,4,8.8
42,Ceará,Meia,Lima,8.81,-0.43,3.4,5.45,2,4,,,,,2.0,2.0,,,2.0,,,,,2.0,,,,,2.0,,96340,354,4,0.0
43,Ceará,Meia,Fernando Sobral,13.6,0.78,7.0,6.07,3,4,,,,,,2.0,,,10.0,,,,,7.0,,,,,,,84428,354,4,0.0
44,São Paulo,Atacante,Rigoni,5.39,1.65,6.7,2.77,3,4,,1.0,,,,1.0,,,18.0,,,,,3.0,,,,,,,96684,276,5,0.0
45,São Paulo,Lateral,Igor Vinícius,9.56,1.32,6.6,3.85,4,4,,,,,1.0,,,,7.0,,,,,9.0,,,1.0,,1.0,,95466,276,2,0.0
46,São Paulo,Atacante,Luciano,8.34,-1.26,-1.4,0.9,4,4,,,,1.0,,2.0,,1.0,1.0,,,,,,,,1.0,,2.0,,80287,276,5,0.0
47,Palmeiras,Goleiro,Jailson,5.67,1.73,7.5,3.83,3,4,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,72290,275,1,0.0
48,Athlético-PR,Atacante,Matheus Babi,8.36,0.44,6.7,4.9,4,5,1.0,,,1.0,1.0,,,2.0,3.0,,,,,1.0,,,1.0,,2.0,,94444,293,5,0.0
49,Atlético-MG,Lateral,Guilherme Arana,8.8,-0.09,2.1,3.52,4,5,,,,,,,,,9.0,,,,,3.0,,,,,,,87228,282,2,0.0
50,Atlético-MG,Atacante,Hulk,20.03,-0.24,9.2,7.46,5,5,,,1.0,1.0,3.0,1.0,,,5.0,,,,,1.0,,,1.0,,2.0,,39148,282,5,9.2
51,Palmeiras,Meia,Raphael Veiga,12.49,0.83,6.4,4.66,5,5,,,,1.0,1.0,3.0,,,6.0,,,,,5.0,,,,,3.0,,94509,275,4,0.0
52,Palmeiras,Zagueiro,Renan,2.52,-1.61,-2.9,0.7,4,5,,,,,,1.0,,,9.0,,,,,1.0,,,1.0,,1.0,1.0,109963,275,3,0.0
53,Internacional,Goleiro,Daniel,4.22,-0.13,0.0,3.33,3,5,,,,,,,,,,,,,1.0,,,,,1.0,,,96468,285,1,0.0
54,Atlético-MG,Atacante,Keno,12.69,0.23,3.9,3.47,3,5,,,,,1.0,2.0,,,9.0,,,,,3.0,,,,,,,86485,282,5,0.0
55,Palmeiras,Lateral,Marcos Rocha,7.57,-0.58,0.9,1.93,3,5,,,,,,,,,26.0,,,,,4.0,,,,,1.0,,63013,275,2,0.0
56,Atlético-MG,Meia,Hyoran,7.66,1.39,6.5,3.3,5,5,,1.0,,,2.0,,,,11.0,,,,,1.0,,,,,,,85931,282,4,0.0
57,Palmeiras,Técnico,Abel Ferreira,10.87,0.17,4.64,4.15,5,5,,,,,,,,,,,,,,,,,,,,,110506,275,6,0.0
58,Atlético-MG,Zagueiro,Gabriel,7.03,-0.24,2.7,4.7,3,5,,,,,,,,,3.0,,,,,4.0,,,,,2.0,,87393,282,3,0.0
59,Flamengo,Meia,Gerson,10.27,-0.76,3.3,4.8,3,5,,,,,,2.0,,,7.0,,,,,4.0,,,,,2.0,,89256,262,4,0.0
60,Flamengo,Técnico,Rogério Ceni,12.55,0.32,5.08,5.77,4,6,,,,,,,,,,,,,,,,,,,,,97341,262,6,0.0
61,Flamengo,Atacante,Pedro,12.81,0.14,9.4,8.8,2,6,,1.0,,,2.0,2.0,,,2.0,,,,,2.0,,,,,,,94583,262,5,0.0
62,Atlético-MG,Meia,Hyoran,7.24,-0.42,2.5,3.17,6,6,,,,,,2.0,,,5.0,,,,,2.0,,,,,,,85931,282,4,0.0
63,Flamengo,Zagueiro,Rodrigo Caio,11.03,-0.23,1.3,4.73,4,6,,,,,2.0,,,,3.0,,,,,,,,,,,,73800,262,3,0.0
64,Atlético-MG,Atacante,Hulk,20.93,0.9,17.2,7.65,6,6,,1.0,,1.0,4.0,2.0,,2.0,3.0,,,,,,,,,,1.0,,39148,282,5,17.2
65,São Paulo,Lateral,Welington ,3.09,0.12,1.4,1.9,3,6,,,,1.0,,,,,13.0,,,,,5.0,,,1.0,,3.0,,106824,276,2,0.0
66,São Paulo,Meia,Benítez,9.29,2.75,11.6,5.35,2,6,1.0,,,1.0,1.0,2.0,,,14.0,,,,,3.0,,,,,2.0,,93550,276,4,0.0
67,América-MG,Goleiro,Jori,5.45,-0.16,1.0,3.67,3,6,,,,,,,,,,,,,2.0,,,,,1.0,,,97453,327,1,0.0
68,Palmeiras,Atacante,Deyverson,6.21,0.01,2.8,4.4,4,6,,,,1.0,1.0,3.0,,,7.0,,,,,,,,,,,,92708,275,5,0.0
69,Corinthians,Lateral,Fábio Santos,10.7,-1.09,-0.2,3.66,5,6,,,,,,1.0,,,2.0,,,,,,,,,,1.0,,38229,264,2,0.0
70,São Paulo,Zagueiro,Bruno Alves,9.04,1.13,6.1,2.57,6,6,,,,1.0,,4.0,,,1.0,,,,,3.0,,,,,,,73620,276,3,0.0
71,Bragantino,Meia,Raul,6.85,0.06,3.0,4.95,4,6,,,,,1.0,1.0,,,3.0,,,,,2.0,,,,,,,92496,280,4,0.0
72,Athlético-PR,Zagueiro,Pedro Henrique,9.19,1.07,5.9,3.52,5,7,,1.0,,,,1.0,,,16.0,,,,,2.0,,,,,,,87225,293,3,0.0
73,Palmeiras,Atacante,Luiz Adriano,8.51,-0.27,0.2,3.05,6,7,,,,1.0,,1.0,,2.0,5.0,,,,,,,,,,,,72772,275,5,0.0
74,Flamengo,Atacante,Pedro,11.87,-0.94,6.2,6.9,3,7,,,,1.0,1.0,1.0,,,4.0,,,,,1.0,,,,,,,94583,262,5,6.2
75,Athlético-PR,Meia,Terans,10.08,1.0,10.8,5.0,6,7,,1.0,1.0,1.0,2.0,,,,5.0,,,,,1.0,,,,,1.0,,102878,293,4,0.0
76,Palmeiras,Meia,Gustavo Scarpa,15.9,2.61,14.9,8.06,7,7,1.0,1.0,,,4.0,1.0,,,18.0,,,,,,,,,,,,87999,275,4,0.0
77,Internacional,Goleiro,Daniel,5.36,0.27,4.0,3.6,5,7,,,,,,,,,,,,,5.0,,,,,1.0,,,96468,285,1,0.0
78,Sport,Meia,Thiago Neves,10.51,-0.33,0.9,2.83,4,7,,,,,1.0,1.0,,,4.0,,,,,,,,,,,,38277,292,4,0.0
79,Athlético-PR,Técnico,António Oliveira,10.1,0.4,4.28,4.58,6,7,,,,,,,,,,,,,,,,,,,,,111578,293,6,0.0
80,Athlético-PR,Lateral,Abner Vinícius,9.1,-1.35,-2.2,3.98,5,7,,,,,,,,,12.0,,,,,,,,,,2.0,,104513,293,2,0.0
81,Fluminense,Lateral,Calegari,10.11,0.93,5.4,3.9,5,7,,,,,1.0,2.0,,,4.0,,,,,4.0,,,,,,,104276,266,2,0.0
82,Athlético-PR,Atacante,Matheus Babi,7.89,-0.47,3.1,4.54,5,7,,,,1.0,2.0,2.0,,,7.0,,,,,1.0,,,,,2.0,,94444,293,5,0.0
83,Fluminense,Zagueiro,Nino,10.06,-0.15,1.2,4.06,5,7,,,,,,2.0,,,3.0,,,,,1.0,,,,,1.0,,91708,266,3,0.0
84,Flamengo,Lateral,Matheuzinho,7.65,1.28,7.0,6.02,5,8,,,,,2.0,1.0,,,11.0,,1.0,,,3.0,,,,,4.0,,101727,262,2,0.0
85,Bahia,Goleiro,Matheus Teixeira,3.1,-0.47,0.0,2.0,6,8,,,,,,,,,,,,,4.0,,,,,4.0,,,102907,265,1,0.0
86,Santos,Lateral,Felipe Jonatan,10.27,0.29,7.8,4.41,8,8,,,,,2.0,1.0,,,13.0,,1.0,,,2.0,,,,,,,101708,277,2,0.0
87,Bragantino,Atacante,Artur,15.47,-0.55,4.2,7.1,8,8,,,,1.0,,1.0,,,11.0,,,,,2.0,,,,,1.0,,95799,280,5,4.2
88,Atlético-MG,Zagueiro,Igor Rabello,4.05,-0.8,1.0,1.92,4,8,,,,,,2.0,,,5.0,,,,,1.0,,,,,1.0,,89493,282,3,0.0
89,Bragantino,Atacante,Ytalo,15.22,-0.64,1.6,6.86,8,8,,,,,1.0,1.0,,,2.0,,,,,1.0,,,,,1.0,,53148,280,5,0.0
90,Bragantino,Meia,Claudinho,10.7,-0.41,2.8,2.85,4,8,,,,1.0,3.0,2.0,,,13.0,,,,,,,,,,1.0,,92630,280,4,0.0
91,Santos,Zagueiro,Luan Peres,7.16,0.41,6.1,3.94,7,8,,,,,,1.0,,,4.0,,1.0,,,1.0,,,,,,,84847,277,3,0.0
92,Flamengo,Atacante,Bruno Henrique,17.22,-1.72,-2.3,7.62,6,8,,,,1.0,,6.0,,2.0,5.0,,,,,,,,1.0,,6.0,,90285,262,5,0.0
93,Bragantino,Meia,Raul,7.07,-1.42,0.7,5.0,6,8,,,,,1.0,2.0,,,11.0,,,,,3.0,,,1.0,,2.0,,92496,280,4,0.0
94,Fortaleza,Técnico,Juan Vojvoda,9.33,0.21,5.11,4.16,8,8,,,,,,,,,,,,,,,,,,,,,104754,356,6,0.0
95,Fortaleza,Meia,Lucas Crispim,6.47,0.21,3.4,4.0,5,8,,,,,1.0,2.0,,,4.0,,,,,2.0,,,,,,,88597,356,4,0.0
96,Internacional,Atacante,Yuri Alberto,2.92,-0.76,-0.7,1.53,9,9,,,,,,,,1.0,7.0,,,,,1.0,,,,,1.0,,100652,285,5,0.0
97,Palmeiras,Goleiro,Jailson,6.83,1.1,6.0,4.0,7,9,,,,,,,,,,,1.0,,1.0,,,,,,,,72290,275,1,0.0
98,Palmeiras,Meia,Gustavo Scarpa,15.22,2.2,10.0,7.24,9,9,1.0,,,1.0,1.0,1.0,,,10.0,,,,,1.0,,,,,1.0,,87999,275,4,0.0
99,Palmeiras,Lateral,Victor Luis,7.76,1.58,7.4,3.45,9,9,,,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,86410,275,2,0.0
100,Ceará,Meia,Lima,11.88,1.2,8.1,6.54,7,9,,1.0,,1.0,1.0,2.0,,,4.0,,,,,2.0,,,,,3.0,,96340,354,4,0.0
101,Santos,Atacante,Marinho,18.91,-0.62,5.0,6.72,8,9,,,,2.0,,4.0,,,4.0,,,,,1.0,,,,,,,68952,277,5,0.0
102,Grêmio,Lateral,Diogo Barbosa,4.69,-0.04,0.3,1.75,6,9,,,,,1.0,,,,5.0,,,,,2.0,,,,,4.0,,70916,284,2,0.0
103,Santos,Técnico,Fernando Diniz,7.29,-0.55,1.17,3.85,9,9,,,,,,,,,,,,,,,,,,,,,72391,277,6,0.0
104,Atlético-MG,Atacante,Hulk,20.85,-1.38,10.0,7.85,9,9,,1.0,,,,3.0,,1.0,5.0,,,,,1.0,,,,,3.0,,39148,282,5,10.0
105,Athlético-PR,Zagueiro,Pedro Henrique,8.26,0.26,1.7,2.75,7,9,,,,,,1.0,,,3.0,,,,,2.0,,,,,1.0,,87225,293,3,0.0
106,Athlético-PR,Meia,Terans,10.09,1.5,8.3,4.97,8,9,1.0,,,1.0,1.0,1.0,,1.0,7.0,,,,,,,,,,2.0,,102878,293,4,0.0
107,Atlético-MG,Zagueiro,Igor Rabello,5.14,1.09,5.9,2.72,5,9,,,,,,1.0,,,6.0,,1.0,,,2.0,,,,,2.0,,89493,282,3,0.0
108,Palmeiras,Goleiro,Jailson,7.94,1.11,10.0,4.75,8,10,,,,,,,,,,,1.0,,5.0,,,,,,,,72290,275,1,0.0
109,Bragantino,Atacante,Artur,15.81,-1.47,4.2,6.94,10,10,,,,,1.0,2.0,,,7.0,,,,,1.0,,,,,,,95799,280,5,4.2
110,Bahia,Atacante,Gilberto,15.08,-0.77,3.6,7.42,10,10,,,,,2.0,3.0,,,5.0,,,,,2.0,,,,,2.0,,61188,265,5,0.0
111,Fortaleza,Atacante,David,12.2,4.51,22.6,4.78,10,10,2.0,1.0,,,1.0,,,,7.0,,,,,2.0,,,,,1.0,,90309,356,5,0.0
112,Atlético-GO,Zagueiro,Éder,8.32,-1.61,-2.6,3.27,7,10,,,,,,,,,1.0,,,,,1.0,,,1.0,,3.0,,91203,373,3,0.0
113,Palmeiras,Meia,Danilo,5.69,-1.13,0.9,3.82,5,10,,,,1.0,,1.0,,,3.0,,,,,2.0,,,1.0,,1.0,,107231,275,4,0.0
114,Bragantino,Zagueiro,Natan,5.95,0.31,3.6,1.99,8,10,,,,,,2.0,,,4.0,,,,,3.0,,,,,,,107110,280,3,0.0
115,Atlético-GO,Lateral,Natanael,13.48,0.18,2.1,5.85,8,10,,,,1.0,,2.0,,,11.0,,,,,2.0,,,,,2.0,,86264,373,2,0.0
116,Corinthians,Técnico,Sylvinho,7.72,0.68,6.25,3.48,10,10,,,,,,,,,,,,,,,,,,,,,106047,264,6,0.0
117,Fortaleza,Meia,Yago Pikachu,18.83,0.58,7.0,6.58,10,10,,1.0,1.0,,,2.0,,1.0,10.0,,,,,,,,,,1.0,,80196,356,4,0.0
118,Bragantino,Lateral,Edimar,4.15,-0.16,-0.6,2.03,6,10,,,,,,,,,6.0,,,,,3.0,,,1.0,,2.0,,62024,280,2,0.0
119,Bahia,Meia,Rodriguinho,6.02,-1.28,1.1,3.65,9,10,,,,,1.0,1.0,,,7.0,,,,,1.0,,,,,1.0,,61033,265,4,0.0
120,Flamengo,Atacante,Vitinho,6.16,-0.98,-3.2,2.66,8,11,,,,,,,,,2.0,,,,,,,,1.0,,2.0,,78435,262,5,0.0
121,Atlético-MG,Zagueiro,Igor Rabello,5.4,0.26,5.9,3.25,6,11,,,,,,1.0,,,1.0,,1.0,,,4.0,,,1.0,,3.0,,89493,282,3,0.0
122,Fortaleza,Zagueiro,Titi,9.74,0.55,7.0,3.99,11,11,,,,,,4.0,,1.0,5.0,,1.0,,,1.0,,,,,,,50353,356,3,0.0
123,Flamengo,Meia,Arrascaeta,12.56,0.02,14.0,6.83,3,11,1.0,,,,1.0,2.0,,,23.0,,,,,2.0,,,1.0,,1.0,,87863,262,4,14.0
124,Flamengo,Lateral,Isla,10.44,0.93,6.0,4.6,3,11,,1.0,,,,2.0,,,10.0,,,,,2.0,,,,,2.0,,69345,262,2,0.0
125,Internacional,Goleiro,Daniel,6.76,1.41,8.0,4.0,9,11,,,,,,,,,,,1.0,,3.0,,,,,,,,96468,285,1,0.0
126,Atlético-MG,Meia,Hyoran,6.64,0.04,2.0,2.6,9,11,,,,,,2.0,,,5.0,,,,,2.0,,,,,1.0,,85931,282,4,0.0
127,São Paulo,Lateral,Igor Vinícius,8.23,-0.42,3.8,3.3,7,11,,,,,,1.0,,,12.0,,1.0,,,,,,,,1.0,,95466,276,2,0.0
128,Atlético-MG,Atacante,Eduardo Sasha,4.99,0.2,1.4,0.8,4,11,,,,1.0,1.0,1.0,,,6.0,,,,,,,,,,1.0,,70360,282,5,0.0
129,Flamengo,Atacante,Pedro,12.68,0.85,6.6,5.81,7,11,,1.0,,2.0,,,,,3.0,,,,,1.0,,,,,3.0,,94583,262,5,0.0
130,Palmeiras,Meia,Gustavo Scarpa,15.22,1.49,9.4,6.91,11,11,,1.0,,2.0,2.0,3.0,,,6.0,,,,,,,,,,1.0,,87999,275,4,0.0
131,Outros,Técnico,Maurício Souza,11.5,-0.93,4.63,4.63,1,11,,,,,,,,,,,,,,,,,,,,,107010,1,6,0.0
132,Flamengo,Zagueiro,Gustavo Henrique,5.16,0.49,4.7,3.78,4,12,,,,,,,,,3.0,,1.0,,,,,,,,,,78248,262,3,0.0
133,Chapecoense,Goleiro,João Paulo,4.21,-0.54,0.0,3.4,10,12,,,,,,,,,,,,,3.0,,,,,3.0,,,111281,315,1,0.0
134,Bragantino,Meia,Praxedes,6.5,-0.34,2.8,4.55,6,12,,,,,,2.0,,,2.0,,,,,2.0,,,,,,,107744,280,4,0.0
135,Internacional,Zagueiro,Bruno Méndez,5.01,0.4,4.1,4.0,3,12,,,,,,,,,4.0,,1.0,,,,,,,,1.0,,103700,285,3,0.0
136,Corinthians,Atacante,Jô,8.09,0.77,5.1,4.84,9,12,,,1.0,1.0,,3.0,,,6.0,,,,,1.0,,,,,2.0,,38138,264,5,0.0
137,Flamengo,Meia,Arrascaeta,13.39,0.83,9.7,7.55,4,12,,1.0,,,1.0,2.0,,1.0,6.0,1.0,,,,3.0,,,,,,,87863,262,4,0.0
138,Palmeiras,Meia,Gustavo Scarpa,15.18,-0.04,7.1,6.93,12,12,1.0,,,,,,,1.0,4.0,,,,,,,,,,,,87999,275,4,0.0
139,Palmeiras,Lateral,Viña,9.31,0.81,6.7,5.6,4,12,,,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,98974,275,2,0.0
140,Bragantino,Atacante,Artur,16.37,1.1,13.0,6.34,12,12,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,95799,280,5,13.0
141,Flamengo,Técnico,Renato Gaúcho,13.94,2.44,11.32,11.32,1,12,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
142,Corinthians,Lateral,Fagner,11.68,0.07,2.1,4.15,12,12,,,,,,2.0,,,9.0,,,,,2.0,,,,,,,42500,264,2,0.0
143,Fortaleza,Meia,Éderson,12.64,-1.76,4.0,7.19,11,12,,,,1.0,2.0,2.0,,,3.0,,,,,1.0,,,,,1.0,,103099,356,4,0.0
144,Corinthians,Atacante,Jô,8.34,0.25,5.1,4.87,10,13,,1.0,,,,1.0,,2.0,4.0,,,,,1.0,,,,,,,38138,264,5,0.0
145,Atlético-MG,Atacante,Hulk,23.59,1.55,37.4,8.18,13,13,2.0,,,,,2.0,,,3.0,1.0,,,,1.0,,,,,,,39148,282,5,37.4
146,Fortaleza,Meia,Éderson,13.57,0.93,7.9,7.25,12,13,,,,1.0,1.0,5.0,,,6.0,,,,,4.0,,,,,,,103099,356,4,0.0
147,Grêmio,Técnico,Luiz Felipe Scolari,7.49,0.33,3.55,4.94,3,13,,,,,,,,,,,,,,,,,,,,,43618,284,6,0.0
148,Flamengo,Meia,Arrascaeta,14.3,0.91,11.9,8.42,5,13,,2.0,,,,2.0,,1.0,11.0,,,,,3.0,,,,,1.0,,87863,262,4,0.0
149,Palmeiras,Meia,Gustavo Scarpa,14.2,-0.98,0.7,6.45,13,13,,,,,,1.0,,,8.0,,,,,1.0,,,,,,,87999,275,4,0.0
150,Athlético-PR,Meia,Terans,12.15,2.31,12.5,6.41,11,13,1.0,,,,2.0,2.0,,,6.0,,,,,3.0,,,,,1.0,,102878,293,4,0.0
151,Corinthians,Zagueiro,João Victor,7.22,0.2,2.1,3.35,12,13,,,,,,1.0,,,4.0,,,,,3.0,,,,,2.0,,104250,264,3,0.0
152,Santos,Atacante,Marinho,17.86,-0.72,0.3,6.01,11,13,,,1.0,,1.0,1.0,,1.0,10.0,,,,,,,,1.0,,1.0,,68952,277,5,0.0
153,Grêmio,Zagueiro,Paulo Miranda,3.24,-0.47,-0.4,2.1,3,13,,,,,,1.0,,,4.0,,,,,,,,,,1.0,,68817,284,3,0.0
154,Atlético-MG,Zagueiro,Junior Alonso,7.96,1.28,4.7,3.02,5,13,,,,,,1.0,,,3.0,,1.0,,,,,,,,1.0,,88312,282,3,0.0
155,Grêmio,Goleiro,Gabriel Chapecó,4.84,0.19,6.0,7.33,6,13,,,,,,,,,,,,,7.0,,,,,1.0,,,112616,284,1,0.0
156,Santos,Goleiro,João Paulo,6.14,2.76,13.0,3.33,9,14,,,,,,2.0,,,,,1.0,,7.0,,,,,,,,85425,277,1,0.0
157,Flamengo,Meia,Arrascaeta,13.93,-0.37,8.4,8.42,6,14,,1.0,,2.0,,1.0,,,10.0,,,,,4.0,,,1.0,,1.0,,87863,262,4,0.0
158,Internacional,Lateral,Saravia,7.4,0.22,7.7,3.79,8,14,,,,,1.0,4.0,,,6.0,,1.0,,,1.0,,,,,1.0,,96725,285,2,0.0
159,Flamengo,Atacante,Gabriel,19.18,0.61,13.6,11.53,3,14,,1.0,,1.0,1.0,1.0,,,7.0,,,,,,,,,,,,83257,262,5,13.6
160,Santos,Lateral,Madson,5.97,1.04,6.6,2.7,13,14,,,,,,1.0,,,9.0,1.0,1.0,,,1.0,,,,,,,78077,277,2,0.0
161,Bahia,Atacante,Gilberto,14.53,0.18,4.3,5.59,14,14,,,,1.0,3.0,1.0,,,3.0,,,,,2.0,,,,,3.0,,61188,265,5,0.0
162,Atlético-GO,Técnico,Eduardo Barroca,9.22,-0.53,1.68,3.3,13,14,,,,,,,,,,,,,,,,,,,,,77774,373,6,0.0
